PSC	0	PI533994	23872953	1014637	171198	797521	388314	0	20.2	6798	0	0	5801417
PSC	0	PI533995	21042870	964817	128565	733330	360052	0	7.3	6159	0	0	8723953
PSC	0	PI533996	27016701	984508	431042	965463	450087	0	25.5	7082	0	0	2427954
PSC	0	PI533997	25328206	1384400	610727	1351526	643601	0	21.8	40947	0	0	3536872
PSC	0	PI533999	23521796	1487372	229590	1150327	566635	0	51.6	5978	0	0	5621447
PSC	0	PI534001	21723653	1134722	163811	870679	427854	0	9.2	12082	0	0	7838019
PSC	0	PI534002	19093103	940239	126954	716368	350825	0	5.4	8232	0	0	10699909
PSC	0	PI534004	20526067	1275278	187668	979350	483596	0	7.7	5667	0	0	8871192
PSC	0	PI534005	22218328	1307789	231392	1036081	503100	0	17.6	5333	0	0	7102696
PSC	0	PI534006	16955605	884935	118518	672735	330718	0	4.5	1466	0	0	12901147
PSC	0	PI534007	22368988	1299410	216238	1018026	497622	0	15.4	8113	0	0	6975569
PSC	0	PI534008	21668485	1192582	192454	928671	456365	0	8.9	7849	0	0	7806684
PSC	0	PI534009	25550983	1410014	625986	1387678	648322	0	28.1	15492	0	0	3273222
PSC	0	PI534010	13389251	708918	108348	548806	268460	0	3.5	1664	0	0	16653688
PSC	0	PI534011	16352129	918670	137045	707169	348546	0	4.4	4745	0	0	13452361
PSC	0	PI534013	17529263	1009299	145972	775706	379565	0	4.9	4417	0	0	12175671
PSC	0	PI534014	17956006	1112273	152198	847044	417427	0	5.3	2214	0	0	11639728
