PI533825	0.0419827
PI533828	0.0422774
PI533829	0.0416273
PI533830	0.0330753
PI533831	0.0415165
PI533832	0.0336746
PI533833	0.0430476
PI533834	0.0298439
PI533835	0.0277347
PI533836	0.0336087
PI533837	0.029509
PI533838	0.0494881
PI533839	0.0856192
PI533840	0.0410693
PI533841	0.0294375
PI533842	0.0492874
PI533843	0.0505162
PI533844	0.0348407
PI533846	0.0374076
PI533847	0.0312107
PI533848	0.036349
PI533849	0.0383774
PI533850	0.0344587
PI533851	0.0398677
PI533852	0.0400963
PI533853	0.0377765
PI533854	0.0391651
PI533855	0.0338824
PI533856	0.0416901
PI533857	0.0417766
PI533858	0.0377017
PI533859	0.0385679
PI533860	0.0322347
PI533861	0.0349535
PI533862	0.0556946
PI533863	0.0333973
PI533864	0.0346406
PI533866	0.0424631
PI533867	0.033904
PI533869	0.0440228
PI533870	0.0422673
PI533871	0.0455201
PI533872	0.0445484
PI533873	0.036918
PI533874	0.0413504
PI533876	0.0402952
PI533877	0.0431628
PI533878	0.0486988
PI533879	0.0409142
PI533880	0.0392445
PI533881	0.044032
PI533882	0.0538069
PI533884	0.0416519
PI533885	0.0421346
PI533887	0.0410938
PI533888	0.0348151
PI533893	0.0367362
PI533894	0.0412749
PI533895	0.035289
PI533897	0.0386916
PI533898	0.0421378
PI533899	0.041664
PI533900	0.0413455
PI533901	0.0412599
PI533902	0.0539141
PI533903	0.0636908
PI533904	0.0546822
PI533905_1	0.0433176
PI533905_2	0.0436858
PI533906	0.0408372
PI533907	0.0510151
PI533908	0.0560589
PI533909	0.0322136
PI533910	0.0427894
PI533911	0.0428636
PI533912	0.0447075
PI533913	0.0486651
PI533914	0.0330167
PI533915	0.0419461
PI533916	0.0429481
PI533917	0.044699
PI533918	0.0314384
PI533919	0.0568855
PI533920	0.0466736
PI533921	0.0545381
PI533922	0.0513193
PI533923	0.0319273
PI533924	0.0525855
PI533925	0.0491825
PI533926	0.0262411
PI533927	0.0541204
PI533928	0.02867
PI533929	0.0325457
PI533930	0.0349839
PI533931	0.0435847
PI533932	0.0399441
PI533934	0.0342573
PI533935	0.0424205
PI533936	0.0365931
PI533937	0.0356278
PI533938	0.0459383
PI533939	0.0331563
PI533940	0.0369812
PI533941	0.0313759
PI533942	0.041694
PI533943	0.0487855
PI533944	0.0460295
PI533946	0.0305038
PI533947	0.0404657
PI533948	0.0275044
PI533949	0.0363154
PI533950	0.0388065
PI533951	0.0423302
PI533952	0.0299986
PI533953	0.0239744
PI533954	0.0435928
PI533955	0.0358189
PI533956	0.0432402
PI533957	0.0495133
PI533958	0.0497682
PI533959	0.034833
PI533960	0.0348198
PI533961	0.0376884
PI533962	0.0376874
PI533963	0.0282551
PI533964	0.0418757
PI533965	0.0456235
PI533966	0.0323838
PI533967	0.0431153
PI533968	0.0315784
PI533969	0.0312961
PI533970	0.0414548
PI533971	0.0302509
PI533972	0.0378495
